RTM_Spread_Avg,HourInt,DeliveryDate,HourEnding_node,BusName_node,LMP_node,DSTFlag_node,HourEnding_hub,BusName_hub,LMP_hub,DSTFlag_hub,DAM_Spread,Alpha_PnL,Net_PnL,Node,DAM_Bus,DAM_Hub,Date
-1.3707692307692314,13,2026-01-25,13:00,BRA_AVR1_CT2,442.5,False,13:00,NORTH,469.19,False,26.689999999999998,-28.06076923076923,-29.06076923076923,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
-0.8533333333333313,14,2026-01-25,14:00,BRA_AVR1_CT2,453.52,False,14:00,NORTH,484.27,False,30.75,-31.60333333333333,-32.60333333333333,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
-6.340769230769228,15,2026-01-25,15:00,BRA_AVR1_CT2,388.54,False,15:00,NORTH,445.16,False,56.620000000000005,-62.96076923076923,-63.96076923076923,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
-8.601538461538464,16,2026-01-25,16:00,BRA_AVR1_CT2,304.54,False,16:00,NORTH,344.31,False,39.76999999999998,-48.37153846153845,-49.37153846153845,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
0.11785714285714732,17,2026-01-25,17:00,BRA_AVR1_CT2,373.41,False,17:00,NORTH,382.55,False,9.139999999999986,-9.022142857142839,-10.022142857142839,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
-25.95846153846153,18,2026-01-25,18:00,BRA_AVR1_CT2,766.23,False,18:00,NORTH,699.61,False,-66.62,40.66153846153847,39.66153846153847,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
-129.25384615384615,19,2026-01-25,19:00,BRA_AVR1_CT2,1465.67,False,19:00,NORTH,1325.44,False,-140.23000000000002,10.976153846153863,9.976153846153863,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
447.30749999999995,20,2026-01-25,20:00,BRA_AVR1_CT2,1496.81,False,20:00,NORTH,1370.39,False,-126.41999999999985,573.7274999999997,572.7274999999997,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
-125.666875,21,2026-01-25,21:00,BRA_AVR1_CT2,1660.95,False,21:00,NORTH,1524.86,False,-136.09000000000015,10.423125000000141,9.423125000000141,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
-390.21250000000003,22,2026-01-25,22:00,BRA_AVR1_CT2,1583.27,False,22:00,NORTH,1392.52,False,-190.75,-199.46250000000003,-200.46250000000003,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
-545.2683333333333,23,2026-01-25,23:00,BRA_AVR1_CT2,1973.69,False,23:00,NORTH,1753.28,False,-220.41000000000008,-324.85833333333323,-325.85833333333323,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
-473.8730769230769,24,2026-01-25,24:00,BRA_AVR1_CT2,1855.88,False,24:00,NORTH,1677.14,False,-178.74,-295.1330769230769,-296.1330769230769,BRA_AVR1_CT2,BRA_AVR1_CT2,NORTH,2026-01-25
-113.06083333333333,1,2026-01-25,01:00,BRTSW_BCW1,480.47,False,01:00,NORTH,475.0,False,-5.470000000000027,-107.59083333333331,-108.59083333333331,BRTSW_BCW1,BRTSW_BCW1,NORTH,2026-01-25
-137.68416666666664,2,2026-01-25,02:00,BRTSW_BCW1,490.48,False,02:00,NORTH,483.99,False,-6.490000000000009,-131.19416666666663,-132.19416666666663,BRTSW_BCW1,BRTSW_BCW1,NORTH,2026-01-25
-108.37333333333333,3,2026-01-25,03:00,BRTSW_BCW1,457.65,False,03:00,NORTH,470.22,False,12.57000000000005,-120.94333333333338,-121.94333333333338,BRTSW_BCW1,BRTSW_BCW1,NORTH,2026-01-25
-21.570833333333336,4,2026-01-25,04:00,BRTSW_BCW1,496.2,False,04:00,NORTH,517.56,False,21.359999999999957,-42.9308333333333,-43.9308333333333,BRTSW_BCW1,BRTSW_BCW1,NORTH,2026-01-25
-0.48999999999999927,5,2026-01-25,05:00,BRTSW_BCW1,497.12,False,05:00,NORTH,512.92,False,15.799999999999955,-16.289999999999953,-17.289999999999953,BRTSW_BCW1,BRTSW_BCW1,NORTH,2026-01-25
